pair_id,run_id,label,tier,notes,task_mode,provider,model,prompt_level,part_id,family,reference_path,generated_path,reference_mesh_path,generated_mesh_path,fast_mode,sample_points,voxel_pitch_mm,grading_profile,pass_rate,quality_score_0_100,overall_pass,valid_cad_rate,alignment_quality_icp_fitness,alignment_inlier_rmse_mm,chamfer_distance_mm,edge_chamfer_mm,hausdorff_95p_mm,hausdorff_99p_mm,point_to_surface_mean_mm,point_to_surface_max_mm,volume_diff_percent,signed_volume_diff_percent,surface_area_diff_percent,bbox_error_max_mm,bbox_error_axis_x_mm,bbox_error_axis_y_mm,bbox_error_axis_z_mm,obb_error_max_mm,centroid_offset_mm,inertia_tensor_error,mass_properties_error,component_count_match,watertight_manifold_pass,self_intersection_count,euler_genus_match,void_hole_count_match,feature_count_match,critical_dimension_error_mm,tolerance_band_pass_rate,feature_edge_distance_mm,normal_consistency,normal_angle_error_deg,curvature_distribution_error,cross_section_iou,slice_contour_distance_mm,voxel_iou,occupancy_precision,occupancy_recall,occupancy_f1,emd_distance,silhouette_iou,render_ssim,render_lpips,registration_failure_rate,composite_weighted_score
flange_0048__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0048,flange,./benchmark_v1/references_parametric/flange_0048.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0048__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0048__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,50.02639748201554,False,1.0,0.8515,1.9196942002513877,1.3438537085442461,3.7974268495458574,4.558210140628041,6.799159850194576,1.3341485452009678,7.880281315333381,6.137453155469216e-08,6.137453155469216e-08,1.8547767677648844e-08,0.12404754576297705,0.023342415788761173,0.009799549586574585,0.12404754576297705,1.6885540080532877,0.06293963278873316,0.000822131351885291,0.0006799322253040031,1.0,1.0,0.0,1.0,1.0,1.0,0.05239650371277094,1.0,3.797426623489262,0.7935869582994801,19.81641687147008,0.0,0.009070714550166606,6.328862226025657,0.7865340474368784,0.8824034334763948,0.8786324786324786,0.8805139186295503,0.064896913405921,0.07534749478412454,0.13954104570230988,0.8604589542976901,0.0,0.7234981522406017
flange_0048__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0048,flange,./benchmark_v1/references_parametric/flange_0048.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0048__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0048__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,49.859113652558726,False,1.0,0.8575,1.812453055314395,1.3275891735552885,3.2883438708206745,4.165916759559586,6.773561032216886,1.323491731212958,7.798562545307533,6.137457408349783e-08,6.137457408349783e-08,1.8547746275102527e-08,0.06041172156585972,0.002854462583144368,0.030997277837599313,0.06041172156585972,10.829009851475718,0.07577055326622233,0.00040041997564877857,0.0005238878724455554,1.0,1.0,0.0,1.0,1.0,1.0,0.03142115399553447,1.0,3.2883445882036058,0.7873805249182763,20.642844053075983,0.0,0.0,5.8098867444689235,0.8043143297380585,0.8907849829351536,0.8923076923076924,0.8915456874466268,0.06446814746317539,0.08458414732747029,0.13939704955953755,0.8606029504404624,0.0,0.7345810439959615
flange_0057__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0057,flange,./benchmark_v1/references_parametric/flange_0057.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0057__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0057__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.6136363636363636,56.26444004093183,False,1.0,0.9425,1.2358453680034849,1.0183969218895188,2.7956430025142645,2.115104393885779,4.3227512427839345,1.0197290703852984,6.055974072052548,4.082117535719547e-08,4.082117535719547e-08,2.549007639085079e-08,0.12744428331420465,0.01064696443815194,0.02353454768135066,0.12744428331420465,15.53300239546229,0.03683673309268399,0.0007644065801689366,0.000520214055902811,1.0,1.0,0.0,1.0,1.0,1.0,0.053875265144569084,1.0,2.795644258001384,0.8863268188423717,10.980456234032983,0.0,0.0023809523809523807,7.713473332338881,0.9333333333333333,0.9688581314878892,0.9621993127147767,0.9655172413793104,0.07666287167720759,0.07326272186966996,0.2121261279052672,0.7878738720947328,0.0,0.8387043620845778
flange_0057__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0057,flange,./benchmark_v1/references_parametric/flange_0057.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0057__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0057__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5227272727272727,48.725851855462864,False,1.0,0.96775,1.123081722034441,1.0101007301319032,4.027437219901211,2.047167958673151,4.652942389529478,0.966712304555663,6.06149329855645,1.6551054924121962,1.6551054924121962,3.8421967761387723,0.045505360789308114,0.0020192265755696326,0.022017773617136527,0.045505360789308114,33.70863600475748,0.3222021360271473,0.0047845427899277995,0.0035994187125484743,1.0,1.0,0.0,0.0,0.0,0.6130952380952381,0.02318078699400476,1.0,3.1436565777425405,0.9115942703924954,8.469724541948665,0.006960338244583683,0.005937368642286676,7.448082680602144,0.9191919191919192,0.978494623655914,0.9381443298969072,0.9578947368421052,0.081555514360865,0.09504883381839453,0.2217929833937021,0.7782070166062979,0.0,0.8398364506773168
flange_0066__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0066,flange,./benchmark_v1/references_parametric/flange_0066.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0066__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0066__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5454545454545454,52.664512385783354,False,1.0,0.8165,1.5323437279462975,1.4022966863796387,1.283938714709787,2.621752505405658,3.1258825811378363,1.4028605849433453,3.7620548481305502,4.5648839968822274e-07,4.5648839968822274e-07,3.161795861302619e-07,0.08723909074817726,0.012794527725077387,0.020585389294012657,0.08723909074817726,18.470189938482577,0.1153506242228041,0.0003955753436959205,0.0005348739976568257,1.0,1.0,0.0,1.0,1.0,1.0,0.04020633592242243,1.0,1.2839355366913978,0.9372912966782224,7.800210490122908,0.0,0.006727549467275495,7.68536856082203,0.6506939854593523,0.7955555555555556,0.7813492063492063,0.7883883883883885,0.07179527821850257,0.08337252676835553,0.1538230924040924,0.8461769075959076,0.0,0.777644344797869
flange_0066__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0066,flange,./benchmark_v1/references_parametric/flange_0066.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0066__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0066__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,38.22278420062214,False,1.0,0.8545,1.4844588207077547,1.5589729763210851,5.535609516655634,3.2068958691085423,9.137852542270581,1.3390594838331336,4.784502274817277,4.545454180991191,4.545454180991191,8.91849802726542,0.13166723952728887,0.009174185848053185,0.034839566581581494,0.13166723952728887,1.8524473956888983,0.27513138659377606,0.04825813655373231,0.024933078041412014,1.0,1.0,0.0,0.0,0.0,0.4,0.05856033065230785,1.0,1.0845941828055374,0.9397505295899942,6.406379054004192,0.020017380814279888,0.0053030303030303025,7.293789012409814,0.6505357760110612,0.834589800443459,0.7468253968253968,0.7882722513089006,0.07604966517226923,0.07646899969413566,0.16548996344103586,0.8345100365589642,0.0,0.657009323149871
flange_0075__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0075,flange,./benchmark_v1/references_parametric/flange_0075.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8181818181818182,74.12014284154705,False,1.0,0.994,0.9568019810472942,0.8803814417601465,0.10653811423913408,1.6128074226585656,1.9344663034307683,0.8797346026029621,2.455639362997991,1.4183254958893036e-07,1.4183254958893036e-07,5.813040949647652e-08,0.07776705553311913,0.019739156894445387,0.00888843507024717,0.07776705553311913,0.2359265725621924,0.04441979839924078,0.0005296572502625267,0.0004680135698169366,1.0,1.0,0.0,1.0,1.0,1.0,0.035464882499270566,1.0,0.10653799274214718,0.9547548536557169,5.735400204397707,0.0,0.0017730496453900709,4.054826233397308,0.9897084048027445,0.9948275862068966,0.9948275862068966,0.9948275862068966,0.0776892264397366,0.11370011121785721,0.16297323866699884,0.8370267613330011,0.0,0.9376229586285473
flange_0075__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0075,flange,./benchmark_v1/references_parametric/flange_0075.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0075__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.8181818181818182,74.20978088725015,False,1.0,0.99475,0.9623913080378086,0.876491923971991,0.16663876710963255,1.601132191337644,1.9447098750231904,0.8765300215282751,2.6034172928668635,2.2601706797251893e-07,2.2601706797251893e-07,9.266548594790368e-08,0.07249317373663544,0.0016716543534869288,0.0322624915695684,0.07249317373663544,0.47716235764046644,0.028422965468479118,0.0004938226414342621,0.0003769235871981612,1.0,1.0,0.0,1.0,1.0,1.0,0.03547577321989692,1.0,0.1666380912843154,0.9589167966790935,5.450017465870757,0.0,0.008345524789293787,3.833923319085573,0.9897084048027445,0.9948275862068966,0.9948275862068966,0.9948275862068966,0.07676995068978797,0.10722394671827135,0.1656248272909484,0.8343751727090516,0.0,0.9381500566038867
flange_0084__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,positive,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0084,flange,./benchmark_v1/references_parametric/flange_0084.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.5,47.69509897427662,False,1.0,0.862,1.5953757759678466,1.3556177541274148,4.636996317142114,3.183815919082604,4.74199990087104,1.3592961442126994,5.609440315192782,1.4854302278242832e-07,1.4854302278242832e-07,1.783156491708097e-08,0.11429342003252962,0.0010403535336251934,0.02946489071217684,0.11429342003252962,3.7399400842293176,0.03868330838212292,0.0005434936526548204,0.00038553888541028117,1.0,1.0,0.0,1.0,1.0,1.0,0.048266221426110555,1.0,4.636953524159894,0.8100841788603895,17.721307724490423,0.0,0.0,10.719395885825842,0.6328233657858137,0.7541436464088398,0.7973130841121495,0.7751277683134582,0.07901199807858027,0.06198694995207344,0.20775194019208035,0.7922480598079197,0.0,0.7164778815179157
flange_0084__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0084,flange,./benchmark_v1/references_parametric/flange_0084.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0084__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,36.46350607689214,False,1.0,0.896,1.4458207701320978,1.2910774001961092,7.324215627171305,2.8572661017910432,4.6439948548796925,1.261272188929362,5.8399707904063645,6.872414901388652,6.872414901388652,3.3103486258727783,0.06227356500912862,0.0022850350742658065,0.01788846894757512,0.06227356500912862,23.87897519880326,0.4843137063928571,0.07189547268618884,0.03737240905588569,1.0,1.0,0.0,0.0,0.0,0.4,0.027482356343656516,1.0,4.025266840725946,0.8818512711655369,10.881055628079855,0.020017380814279888,0.0,10.896215290258787,0.5377894276976846,0.6808628318584071,0.7190420560747663,0.6994318181818182,0.08553526728484159,0.07695168875899452,0.2539300475857815,0.7460699524142185,0.0,0.645605735665153
flange_0093__L2__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L2,flange_0093,flange,./benchmark_v1/references_parametric/flange_0093.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L2__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,37.77911890304447,False,1.0,0.94075,1.2339267516663115,1.381354554048265,1.909221055642709,5.232554640224571,7.391970962401776,1.0053866767973938,5.922767423111831,32.87671280840496,32.87671280840496,20.028130243802533,0.08732061519629042,0.022438195272513894,0.015824406218257536,0.08732061519629042,0.11560686209399051,0.7136278494776647,0.30833666656266917,0.15790685125979764,1.0,1.0,0.0,0.0,0.0,0.4,0.041861072229020614,1.0,0.05477476276468404,0.8760233858543213,12.303428615945752,0.02001738081427978,0.005054914360566233,3.6867156987021716,0.7545126353790613,0.9675925925925926,0.774074074074074,0.8600823045267489,0.08093273769298545,0.10297530912905474,0.14757795845732968,0.8524220415426703,0.0,0.6410965433554603
flange_0093__L3__anthropic__claude-sonnet-4-20250514__r1,parametric_claude_sonnet_v1,negative,,,generate,anthropic,claude-sonnet-4-20250514,L3,flange_0093,flange,./benchmark_v1/references_parametric/flange_0093.step,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.step,,./.stepscore_harness_runs/parametric_claude_sonnet_v1/jobs/flange_0093__L3__anthropic__claude-sonnet-4-20250514__r1/attempt_01/generated.stl,True,10000,2.0,full_44,0.38636363636363635,37.77911890304447,False,1.0,0.94075,1.2339267516663115,1.381354554048265,1.909221055642709,5.232554640224571,7.391970962401776,1.0053866767973938,5.922767423111831,32.87671280840496,32.87671280840496,20.028130243802533,0.08732061519629042,0.022438195272513894,0.015824406218257536,0.08732061519629042,0.11560686209399051,0.7136278494776647,0.30833666656266917,0.15790685125979764,1.0,1.0,0.0,0.0,0.0,0.4,0.041861072229020614,1.0,0.05477476276468404,0.8760233858543213,12.303428615945752,0.02001738081427978,0.005054914360566233,3.6867156987021716,0.7545126353790613,0.9675925925925926,0.774074074074074,0.8600823045267489,0.08093273769298545,0.10297530912905474,0.14757795845732968,0.8524220415426703,0.0,0.6410965433554603
